longitude,latitude,housing_median_age,total_rooms,population,households,median_income,ocean_proximity
0.7270916334661357,0.004250797024441991,0.47058823529411764,0.05552164403072384,0.04358306006334258,0.06051636244038809,0.3315333581605771,2
0.21414342629482003,0.5207226354941548,0.5882352941176471,0.059158655068925176,0.02015191008716612,0.04045387271830291,1.0,2
0.666334661354582,0.16153028692879942,0.45098039215686275,0.10277735388371738,0.06084811794052524,0.14109521460286137,0.11892939407732309,0
0.6125498007968124,0.1753453772582357,0.7254901960784313,0.055292741238109774,0.02228201463045489,0.039796086170037825,1.0,2
0.6792828685258963,0.13708820403825703,0.11764705882352941,0.055674245892466556,0.03231592813699936,0.050814010853478045,0.3473262437759479,0
0.5498007968127491,0.1700318809776834,0.29411764705882354,0.04969733964087695,0.01872249782785392,0.05229403058707449,0.4069047323485193,2
0.6922310756972105,0.14984059511158376,0.6078431372549019,0.05028231344422402,0.026654334482468678,0.0728498602203585,0.13385332616101847,0
0.1842629482071709,0.5557917109458026,1.0,0.061829187649422655,0.02990554668011996,0.06890314093076796,0.2500034482283003,2
0.3615537848605576,0.6801275239107328,0.17647058823529413,0.04074469708530444,0.015050870259816699,0.031080414405525406,0.22500379305113033,0
0.5268924302788841,0.36131774707757675,0.3333333333333333,0.08899231903962562,0.056223548866279886,0.10837033382667324,0.14880484407111627,0
0.7191235059760961,0.02444208289054239,0.5686274509803921,0.0656188005493667,0.030690322038173717,0.09899687551389574,0.1605633025751369,2
0.5039840637450191,0.2019128586609987,0.6470588235294118,0.10966987130576326,0.06608929622466997,0.13649070876500577,0.18813533606433014,2
0.6135458167330679,0.13283740701381505,0.5490196078431373,0.08889058446513047,0.0838308248549567,0.1509620128268377,0.09041254603384781,2
0.7051792828685263,0.16153028692879942,0.37254901960784315,0.13367923088661682,0.10586059026318002,0.2307186318039796,0.10517785961572944,0
0.6075697211155378,0.16684378320935173,0.8235294117647058,0.05666615799379419,0.04663807842148042,0.08913007728991942,0.16322533482296794,2
0.3087649402390435,0.6503719447396381,0.49019607843137253,0.09329060481204537,0.045208666162168225,0.09028120374938332,0.31172673480365787,0
0.190239043824701,0.5494155154091391,1.0,0.06889974057683504,0.05171109055747078,0.08600559118566026,0.23839671176949287,2
0.28585657370517853,0.6429330499468653,1.0,0.030113434050562084,0.02900866055662995,0.052458477224140765,0.07666790802885477,0
0.6623505976095614,0.16153028692879942,0.11764705882352941,0.018566559845363446,0.011995851901678858,0.021542509455681633,0.16625977572723136,0
0.6235059760956171,0.15727948990435742,0.5294117647058824,0.05040948166234295,0.030718349729532777,0.056240749876665025,0.27949269665245996,2
0.15239043824701218,0.6269925611052068,0.43137254901960786,0.039396713973243805,0.01547128563020264,0.039796086170037825,0.2882236107088178,2
0.08067729083665226,0.7045696068012752,0.3333333333333333,0.05720026450989369,0.028840494408475574,0.06051636244038809,0.1237707066109433,2
0.29880478087649426,0.6524973432518595,0.37254901960784315,0.180146497787273,0.09675159057148462,0.20194047031738202,0.2628860291582185,0
0.22011952191235015,0.5451647183846972,0.6470588235294118,0.07716567475456534,0.03820174332240253,0.08205887189606972,0.2578378229265803,2
0.30478087649402297,0.5090329436769392,0.6862745098039216,0.001169947606694135,0.0006726645926175061,0.001151126459463904,0.24138287747755202,0
0.2171314741035851,0.5557917109458026,0.7450980392156863,0.040948166234294724,0.025477171445388042,0.05278737049827331,0.19971448669673522,2
0.032868525896414195,0.8777895855472896,0.4117647058823529,0.06577140241110942,0.03349309117407999,0.07252096694622595,0.23994841450462756,2
0.2499999999999993,0.5079702444208288,0.4117647058823529,0.07663156823846584,0.06973289610134813,0.08699227100805788,0.26496186259499865,2
0.2978087649402388,0.6450584484590859,0.6666666666666666,0.059845363446767386,0.027747414445472126,0.05804966288439401,0.31374050013103266,0
0.625498007968128,0.17321997874601508,0.6862745098039216,0.06137138206419452,0.03396956192718406,0.06775201447130406,0.34771244534558143,0
0.28386454183266896,0.6408076514346439,0.7843137254901961,0.02853654814588738,0.022534263852686455,0.05180069067587568,0.06698528296161432,0
0.6045816733067727,0.12752391073326275,0.7647058823529411,0.04448344269800092,0.05426161047114549,0.08255221180726854,0.07168866636322259,2
0.646414342629482,0.12646121147715167,0.7254901960784313,0.05803957474947861,0.06861178844698562,0.08271665844433482,0.19396973834843656,2
0.6055776892430282,0.15515409139213607,0.8235294117647058,0.04160944096851315,0.033913506544465934,0.0639697418187798,0.057957821271430746,2
0.39243027888446225,0.24760892667375106,0.27450980392156865,0.038964342031639454,0.021244990050169568,0.039302746258839005,0.3036440876677563,2
0.3087649402390435,0.5812964930924545,0.29411764705882354,0.06091357647896638,0.02942907592701589,0.09143233020884722,0.15168756293016644,0
0.21015936254980092,0.5324123273113704,0.0392156862745098,0.15672211200976652,0.06152078253314275,0.16017102450254891,0.43043544226976177,2
0.569721115537849,0.17215727948990403,0.5686274509803921,0.08505010427793885,0.03623980492726814,0.08123663871073837,0.47979338216024603,2
0.4083665338645416,0.6386822529224225,0.27450980392156865,0.11193346558828017,0.030830460494969028,0.0710409472126295,0.17328036854664075,0
0.2231075697211152,0.5674814027630182,0.7058823529411765,0.10181087542601353,0.04481627848314134,0.09949021542509456,0.4114908759879174,2
0.622509960159363,0.1657810839532414,0.6470588235294118,0.06551706597487156,0.045544998458476975,0.10129912843282354,0.12690169790761507,2
0.6005976095617536,0.17215727948990403,0.9411764705882353,0.027264865964698102,0.011211076543625102,0.034040453872718306,0.3968772844512489,2
0.21215139442231049,0.5557917109458026,0.7647058823529411,0.012513352662902488,0.015247064099330139,0.022035849366880446,0.15872884511937765,2
0.22709163346613576,0.5727948990435705,0.47058823529411764,0.18309680044763213,0.09139830152190365,0.23548758427890149,0.22367967338381542,2
0.6543824701195218,0.10626992561105203,0.5490196078431373,0.036090340302151684,0.014490316432635444,0.05558296332839993,0.12392932511275706,2
0.4193227091633463,0.37194473963868213,0.5098039215686274,0.06437255201180121,0.038341881779197846,0.07564545305048512,0.17040454614419115,0
0.15239043824701218,0.6216790648246545,0.4117647058823529,0.03270766570018821,0.016536337901847026,0.036013813517513565,0.21552116522530723,2
0.5866533864541837,0.15515409139213607,0.7450980392156863,0.015565389897756753,0.014994814877098573,0.025982568656470976,0.12788099474490008,2
0.7001992031872517,0.16153028692879942,0.8823529411764706,0.012055547077674348,0.013257098012836683,0.01480019733596448,0.06559909518489401,0
0.6324701195219122,0.1700318809776834,0.5882352941176471,0.03296200213642606,0.03161523585302279,0.06972537411609933,0.038268437676721695,0
0.5946215139442235,0.15196599362380436,0.803921568627451,0.04723027620936975,0.02270243000084083,0.0534451570465384,0.380622336243638,2
0.6015936254980077,0.12858660998937305,0.6862745098039216,0.06900147515133018,0.03643599876678158,0.07498766650222002,0.2830512682583688,2
0.6215139442231076,0.15515409139213607,0.7254901960784313,0.06538989775675264,0.04386333697693321,0.07531655977635257,0.17385277444449043,2
0.7938247011952196,0.17640807651434676,0.2549019607843137,0.12673584617732336,0.07046161607668376,0.1567176451241572,0.10810195721438326,0
0.2041832669322708,0.6068012752391072,0.3333333333333333,0.09018770028994354,0.04128478937189944,0.11478375267225785,0.2219900415166687,2
0.6563745019920313,0.1381509032943681,0.27450980392156865,0.09568136731268122,0.04050001401384568,0.07679657950994902,0.5663714983241611,2
0.620517928286852,0.1466524973432521,0.5098039215686274,0.16109669871305762,0.13088931864682307,0.24732774214767309,0.14409456421290745,2
0.5896414342629475,0.18597236981934107,0.7254901960784313,0.043288061447683,0.038706241766865664,0.06133859562571945,0.1631080950607578,2
0.22908366533864533,0.5069075451647185,0.47058823529411764,0.1045068416501348,0.044339807730037276,0.09324124321657622,0.6020537647756582,2
0.6025896414342632,0.15515409139213607,1.0,0.03291113484917849,0.023823537655203342,0.038973852984706465,0.1758665397718652,2
0.7350597609561754,0.025504782146652697,0.7058823529411765,0.031868355460603286,0.01872249782785392,0.045551718467357345,0.22082454035116758,2
0.6713147410358566,0.09458023379383637,0.6274509803921569,0.029197822880105802,0.016844642506796716,0.05196513731294195,0.12790168411470185,2
0.2549800796812739,0.43570669500531345,0.19607843137254902,0.8297726232260033,0.8005549482889095,1.0,0.1247431069916277,2
0.5318725099601587,0.37407013815090345,0.47058823529411764,0.038226766366549675,0.038930463297738166,0.05887189606972537,0.08146784182287141,0
0.16135458167330594,0.6301806588735385,0.29411764705882354,0.04659443511877512,0.02777544213683119,0.0639697418187798,0.22252796513151543,2
0.6155378486055775,0.13071200850159442,0.7058823529411765,0.028612849076758737,0.013705541074581686,0.05426739023186976,0.15000482751962038,2
0.21912350597609465,0.5207226354941548,1.0,0.04941756956101531,0.019759522408139243,0.045058378556158525,0.390725645163515,2
0.5677290836653379,0.17640807651434676,0.43137254901960786,0.1901927870186683,0.0850360155833964,0.1738200953790495,0.44291802871684527,2
0.27191235059760877,0.7662061636556853,0.37254901960784315,0.02978279668345287,0.014574399506712632,0.042262785726031905,0.038799464834967795,0
0.7250996015936262,0.006376195536663363,0.23529411764705882,0.040820998016175794,0.0274671375318815,0.06561420818944252,0.12347415897711754,2
0.6135458167330679,0.14984059511158376,0.803921568627451,0.05867541584007325,0.07304016368171753,0.11050814010853478,0.15314961172949337,2
0.307768924302788,0.5897980871413392,0.6666666666666666,0.023602421282872984,0.014630454889430758,0.0328893274132544,0.10776403084095391,0
0.3296812749003975,0.7120085015940489,0.9215686274509803,0.030164301337809656,0.013116959556041368,0.03584936688044729,0.12500517234245045,0
0.7181274900398406,0.022316684378321017,0.5098039215686274,0.039396713973243805,0.024580285321898036,0.06561420818944252,0.1321912801202742,2
0.5866533864541837,0.1530286928799147,0.6078431372549019,0.06068467368635231,0.02819585750721713,0.09126788357178096,0.3249748279334078,2
0.7330677290836659,0.025504782146652697,0.5490196078431373,0.028282211709649525,0.010706578099161972,0.025160335471139616,0.34022978993393194,2
0.6553784860557772,0.12539851222104137,0.17647058823529413,0.07154483951370873,0.033016620420975924,0.06528531491530998,0.4189183597467621,2
0.21215139442231049,0.5600425079702446,1.0,0.07439340759957272,0.028532189803525884,0.062325275448117085,0.5280271996248327,2
0.4551792828685256,0.20297555791710978,0.43137254901960786,0.052774810519355,0.019675439334062052,0.04193389245189936,0.4120287996027641,2
0.41533864541832577,0.7162592986184909,0.2549019607843137,0.2567780660257388,0.0195633285686258,0.04160499917776681,0.2470310754334423,0
0.22509960159362477,0.5164718384697128,0.45098039215686275,0.10125133526629025,0.0740491605706438,0.1761223482979773,0.21891422187280174,2
0.16434262948207098,0.6046758767268858,0.9019607843137255,0.053105447886464215,0.02942907592701589,0.06183193553691827,0.21154190976676185,2
0.7101593625498009,0.022316684378321017,0.49019607843137253,0.01564169082862811,0.006950867457047563,0.017924683440223646,0.22783823671397638,2
0.3416334661354577,0.5377258235919236,0.21568627450980393,0.11401902436543059,0.06844362229883125,0.13665515540207201,0.22490724265872195,0
0.5986055776892426,0.1710945802337937,0.29411764705882354,0.0402868915000763,0.01743322402533703,0.05640519651373129,0.24754141322188658,2
0.5936254980079679,0.14133900106269903,0.6470588235294118,0.06086270919171881,0.030382017433224027,0.07186318039796086,0.3771258327471345,2
0.7051792828685263,0.16790648246546203,1.0,0.024212828729843837,0.026346029877518988,0.04193389245189936,0.025234134701590322,0
0.9731075697211159,0.1137088204038257,0.47058823529411764,0.073884734727097,0.051514896717957344,0.1039302746258839,0.15012896373843118,0
0.6384462151394424,0.14240170031881008,0.6666666666666666,0.05486036929650542,0.023262983828022086,0.054925176780134845,0.33612639825657575,2
0.617529880478087,0.2263549415515411,0.0784313725490196,0.313215321226919,0.17623812326578658,0.4362769281368196,0.21194880070619715,0
0.622509960159363,0.12752391073326275,0.6274509803921569,0.053843023551553994,0.024356063791025534,0.07630323959875021,0.27841684942276657,2
0.6055776892430282,0.1657810839532414,0.9607843137254902,0.05369042168981128,0.022141876173659574,0.06857424765663542,0.2905684059530213,2
0.42629482071713193,0.46971307120085015,0.6078431372549019,0.0321989928277125,0.015303119482048263,0.044729485282025985,0.06559909518489401,0
0.30577689243027845,0.6439957492029755,0.3137254901960784,0.04244875120809807,0.023683399198408027,0.0575563229731952,0.1806526806526807,0
0.6264940239043821,0.12539851222104137,0.3137254901960784,0.11625718500432372,0.04529274923624541,0.13073507646768623,0.3634777451345499,2
0.7231075697211152,0.012752391073325972,0.7254901960784313,0.021135357851365787,0.015891701000588582,0.029764841308995232,0.09195735231238189,2
0.4611553784860557,0.4038257173219982,0.6274509803921569,0.032682232056564425,0.01617197791417921,0.034369347146850845,0.1863422573481745,0
0.237051792828685,0.5111583421891606,0.5686274509803921,0.049671905997253164,0.027915580593626504,0.06331195527051472,0.28502365484614,2
0.7380478087649405,0.022316684378321017,0.058823529411764705,0.37977516659036575,0.19456823341461363,0.39746752178917943,0.31876801699286905,2
0.2300796812748994,0.5696068012752388,0.37254901960784315,0.138994862403988,0.06465988396535777,0.15819766485775366,0.35852608929532004,2
0.6235059760956171,0.16365568544102005,0.803921568627451,0.025459077267409327,0.02146921158104207,0.03782272652524256,0.18350091722872788,2
0.4472111553784859,0.4527098831030814,0.3333333333333333,0.06444885294267257,0.03343703579136187,0.07646768623581648,0.142039420145929,0
0.27191235059760877,0.7024442082890539,0.43137254901960786,0.05040948166234295,0.029148799013425264,0.07416543331688867,0.09914346009020565,0
0.6235059760956171,0.16153028692879942,0.5686274509803921,0.050307747087847805,0.06337061016284089,0.08386778490379872,0.1454807519896277,2
0.5936254980079679,0.5122210414452708,0.7254901960784313,0.04606032860267562,0.025196894531797416,0.06495642164117744,0.12594309044013186,0
0.6942231075697215,0.16259298618490972,0.09803921568627451,0.029350424741848517,0.02542111606266992,0.03831606643644137,0.304078564433594,0
0.7081673306772913,0.026567481402763007,0.47058823529411764,0.05424996184953457,0.01577959023515233,0.052458477224140765,0.1510530889229114,2
0.20119521912350574,0.5706695005313491,0.6862745098039216,0.04964647235362938,0.04019170940889599,0.0721920736720934,0.04310975021034193,2
0.7270916334661357,0.02125398512221071,0.6470588235294118,0.05534360852535734,0.033352952717284674,0.07317875349449104,0.1842733203679949,2
0.6364541832669328,0.15940488841657804,0.6274509803921569,0.03703138511623175,0.03116679279127778,0.04209833908896563,0.29624418973531397,2
0.6055776892430282,0.1647183846971311,0.9215686274509803,0.038786306526272955,0.016424227136410775,0.04686729156388752,0.2528792706307499,2
0.21215139442231049,0.5579171094580232,0.8823529411764706,0.06012513352662902,0.04607752459429917,0.08649893109685906,0.14512213624639664,2
0.6015936254980077,0.15515409139213607,1.0,0.06884887328958747,0.04899240449564169,0.10064134188455846,0.11115019103184785,2
0.620517928286852,0.17321997874601508,1.0,0.055038404801871915,0.036576137223576895,0.07663213287288274,0.17529413387401555,0
0.237051792828685,0.5058448459086075,0.47058823529411764,0.13889312782949284,0.07721628969421789,0.21526064791975005,0.1729631315430132,2
0.5986055776892426,0.24654622741764073,0.19607843137254902,0.18696271427844752,0.10000280276913591,0.2149317546456175,0.15929435456062677,0
0.6523904382470121,0.10733262486716234,0.7254901960784313,0.044636044559743626,0.022926651531713332,0.0698898207531656,0.25037585688473263,2
0.2689243027888437,0.4867162592986181,0.2549019607843137,0.12002136426064398,0.07413324364472099,0.14586416707778327,0.21996937973269332,2
0.3685258964143418,0.29011689691817244,0.27450980392156865,0.06009969988300524,0.040443958631127555,0.080414405525407,0.13882567137005006,2
0.664342629482071,0.1094580233793837,0.0196078431372549,0.25448903809959816,0.09941422125059558,0.18714027298141753,0.6629080978193405,2
0.354581673306772,0.5260361317747079,0.8431372549019608,0.030113434050562084,0.019170940889598923,0.03831606643644137,0.20115584612626036,0
0.41533864541832577,0.4303931987247612,0.47058823529411764,0.024060226868101123,0.01709689172902828,0.02795592830126624,0.1243224231389912,0
0.6145418326693219,0.17853347502656738,0.7647058823529411,0.05038404801871916,0.023823537655203342,0.04440059200789344,0.3782430587164315,2
0.6215139442231076,0.15940488841657804,0.5294117647058824,0.09947098021262527,0.06337061016284089,0.1144548593981253,0.3272161763286024,2
0.6683266932270916,0.15409139213602574,0.5490196078431373,0.0255099445546569,0.014294122593122004,0.024338102285808256,0.13362574309319872,0
0.6125498007968124,0.1647183846971311,0.7450980392156863,0.04049036064906659,0.04666610611283949,0.061996382173984545,0.14030151308257816,2
0.45816733067729065,0.4527098831030814,0.5686274509803921,0.084083625820235,0.053000364359987666,0.10639697418187798,0.11703976496875906,0
0.22709163346613576,0.5356004250797022,0.29411764705882354,0.04079556437255201,0.03122284817399591,0.043907252096694625,0.38387056730251995,2
0.24800796812748974,0.5483528161530289,0.23529411764705882,0.24464621801719313,0.12292945430084924,0.2285808255221181,0.426394118701811,0
0.5916334661354584,0.1466524973432521,0.4117647058823529,0.059463858792410604,0.03189551276661341,0.09093899029764842,0.28089267734238144,2
0.640438247011952,0.13283740701381505,0.49019607843137253,0.06956101531105346,0.0525238936068836,0.09949021542509456,0.16291499427594106,2
0.4721115537848604,0.20297555791710978,0.6274509803921569,0.09143394882750903,0.03374534039631156,0.07860549251767801,0.3376781009917105,2
0.7151394422310755,0.029755579171094688,0.45098039215686275,0.03985451955847195,0.01995571624765268,0.05262292386120704,0.18032165073585193,2
0.5747011952191236,0.17640807651434676,0.6666666666666666,0.0335978432270207,0.021104851593374253,0.03535602696924848,0.25745162135694677,2
0.019920318725098484,0.8554729011689693,0.7450980392156863,0.030113434050562084,0.015022842568457637,0.03469824042098339,0.10992262175694127,2
0.18924302788844552,0.5451647183846972,0.6862745098039216,0.042270715702731575,0.026906583704700244,0.05278737049827331,0.295264892898029,2
0.6245019920318726,0.145589798087141,0.5686274509803921,0.03469148990284348,0.025701392976260545,0.06725867456010524,0.03411677080316134,2
0.6683266932270916,0.09670563230605773,0.49019607843137253,0.03881174016989674,0.016928725580873903,0.035684920243381026,0.3991117363898429,2
0.52589641434263,0.29011689691817244,0.47058823529411764,0.07831018871763569,0.051206592113007654,0.09702351586910048,0.14348077957545413,0
0.06175298804780785,0.7045696068012752,0.37254901960784315,0.11745256625464164,0.048824238347487316,0.13040618319355368,0.12931545771782457,2
0.5896414342629475,0.17640807651434676,0.5490196078431373,0.07754717940892213,0.05434569354522268,0.11149481993093241,0.1801285499510352,2
0.3356573705179276,0.5462274176408075,0.45098039215686275,0.017879851467521236,0.009641525827517587,0.02302252918927808,0.18560433649191047,0
0.22509960159362477,0.5462274176408075,0.8235294117647058,0.03593773844040897,0.01586367330922952,0.048018418023351425,0.13901187569826623,2
0.6115537848605583,0.16790648246546203,0.6666666666666666,0.04921410041202503,0.042602090865775384,0.06758756783423779,0.2113005337857409,2
0.7071713147410359,0.030818278427204998,0.3137254901960784,0.05272394323210743,0.01964741164270299,0.03946719289590528,0.720886608460573,2
0.18525896414342638,0.6142401700318808,0.3137254901960784,0.084083625820235,0.0443958631127554,0.10376582798881763,0.19122494862139836,2
0.5358565737051793,0.3028692879914984,0.7254901960784313,0.05389389083880157,0.04327475545839289,0.07235652030915968,0.15683231955421303,0
0.7330677290836659,0.010626992561105355,0.27450980392156865,0.11010224324736761,0.057260573446565204,0.10294359480348626,0.2380656818526641,2
0.7091633466135454,0.020191285866099643,0.6862745098039216,0.05213896942876036,0.019507273185907677,0.043413912185495805,0.48660018482503686,2
0.6085657370517933,0.16790648246546203,0.5490196078431373,0.07380843379622565,0.09296785223801116,0.1256372307186318,0.14559799175183794,2
0.2091633466135454,0.5611052072263548,0.5294117647058824,0.0848212014853248,0.0425180077916982,0.13172175629008387,0.23492089764279112,2
0.25796812749003895,0.5090329436769392,0.0784313725490196,0.10557505468233379,0.06816334538524062,0.1144548593981253,0.35383649880691304,2
0.5996015936254981,0.15940488841657804,0.5882352941176471,0.02767180426267867,0.02668236217382774,0.03913829962177273,0.1664183942290451,2
0.6593625498007963,0.10095642933049973,0.5882352941176471,0.12996591891754414,0.042798284705288826,0.10639697418187798,0.6826388601536532,2
0.3625498007968131,0.3145589798087141,0.21568627450980393,0.07874256065924004,0.04007959864345974,0.07120539384969578,0.32764375663783946,2
0.5348605577689237,0.3018065887353881,0.7450980392156863,0.038023297217559385,0.033044648112334984,0.058214109521460285,0.03895808333678156,0
0.716135458167331,0.027630180658873318,0.47058823529411764,0.035530800142428404,0.036576137223576895,0.058214109521460285,0.1426394118701811,2
0.6842629482071709,0.14771519659936239,0.5882352941176471,0.055674245892466556,0.043751226211496956,0.07383654004275612,0.15018413539123596,0
0.596613545816733,0.17321997874601508,0.8431372549019608,0.05831934482934025,0.04316264469295664,0.08666337773392534,0.13001199983448505,2
0.2549800796812739,0.5090329436769392,0.17647058823529413,0.08344778472964037,0.06973289610134813,0.08567669791152771,0.42505620612129486,2
0.25796812749003895,0.4654622741764082,0.37254901960784315,0.06828933312986418,0.06028756411334398,0.10014800197335964,0.1478255472338313,2
0.6055776892430282,0.16259298618490972,0.7254901960784313,0.03224986011496007,0.047338770705456994,0.07383654004275612,0.0944883518848016,2
0.3754980079681274,0.26142401700318807,0.7058823529411765,0.013250928327992267,0.010398273494212282,0.015457983884229568,0.0670818333540227,2
0.6135458167330679,0.16259298618490972,0.7254901960784313,0.07535988605727656,0.059558844138008354,0.10672586745601052,0.17408035751231016,2
0.4561752988047811,0.3304994686503718,0.39215686274509803,0.06106617834070909,0.04607752459429917,0.06808090774543661,0.14528765120481096,0
0.6095617529880474,0.1445270988310307,0.5294117647058824,0.02812960984790681,0.04190139858179882,0.04736063147508633,0.13590847022799687,2
0.19322709163346607,0.5515409139213598,1.0,0.049061498550282315,0.030522155890019338,0.05837855615852656,0.22645204893725604,2
0.2898406374501991,0.6471838469713073,0.6274509803921569,0.02734116689556946,0.021020768519297066,0.03864495971057392,0.05836471221086606,0
0.7390438247011946,0.030818278427204998,0.35294117647058826,0.07721654204181291,0.04092042938423162,0.08353889162966617,0.23752086178121679,2
0.6533864541832662,0.12858660998937305,0.49019607843137253,0.073528663716364,0.0274671375318815,0.0534451570465384,0.8942014592902167,2
0.2828685258964135,0.6535600425079698,0.5294117647058824,0.020296047611780863,0.01252837803750105,0.025818122019404702,0.11055019930759576,0
0.18625498007968047,0.5653560042507968,1.0,0.09949641385624905,0.03290450965553968,0.11001480019733596,0.3938842222865891,2
0.30079681274900383,0.6620616365568546,0.0392156862745098,0.5140648049239535,0.2342554443790465,0.5115934879131722,0.2569619729383043,0
0.7081673306772913,0.046758767268862654,0.058823529411764705,0.163309425708327,0.07298410829899941,0.1614865975990791,0.4920552819961104,2
0.7280876494023898,0.15834218916046774,0.5490196078431373,0.08578767994302863,0.04924465371787326,0.11478375267225785,0.15192204245458682,0
0.5936254980079679,0.1392136025504784,0.3137254901960784,0.040897298947047155,0.01869447013649486,0.05591185660253248,0.2661687425001034,2
0.619521912350598,0.17215727948990403,1.0,0.0453990538684572,0.03094257126040528,0.06725867456010524,0.1425152756513703,2
0.45318725099601603,0.4505844845908608,0.8235294117647058,0.060532071824609596,0.024412119173743658,0.062325275448117085,0.2106384739520834,0
0.6105577689243028,0.15409139213602574,0.09803921568627451,0.03807416450480696,0.049076487569718885,0.0733432001315573,0.26320326616184603,2
0.2091633466135454,0.5547290116896915,1.0,0.07309629177475965,0.037473023347066904,0.10376582798881763,0.21152122039696006,2
0.7171314741035851,0.2061636556854407,0.5882352941176471,0.006689048273055598,0.005129067518708484,0.008880118401578688,0.11207431621632806,0
0.2758964143426293,0.7417640807651436,0.47058823529411764,0.061218780202451806,0.038706241766865664,0.07860549251767801,0.10315030137515345,0
0.2898406374501991,0.6418703506907542,0.8235294117647058,0.045882293097309124,0.021329073124246756,0.05591185660253248,0.23635536061571566,0
0.716135458167331,0.019128586609989336,0.5098039215686274,0.03161401902436543,0.01821799938339079,0.0740009866798224,0.052888925669990754,2
0.5876494023904378,0.15834218916046774,0.7843137254901961,0.052927412381097716,0.027747414445472126,0.07893438579181056,0.24297595895229032,2
0.18625498007968047,0.6344314558979806,0.9411764705882353,0.05023144615697645,0.020684436222988312,0.05558296332839993,0.18146646253155133,0
0.3037848605577689,0.5759829968119022,0.45098039215686275,0.03077470878478051,0.033605201939516244,0.056240749876665025,0.08879877518930775,0
0.2679282868525896,0.4877789585547292,0.37254901960784315,0.11381555521644031,0.07435746517559348,0.14306857424765665,0.2330243720776265,2
0.05478087649402366,0.7364505844845906,0.5294117647058824,0.063329772623226,0.033605201939516244,0.07548100641341884,0.1576392049764831,2
0.20517928286852488,0.5313496280552602,0.7843137254901961,0.04427997354901063,0.022646374618122706,0.05722742969906265,0.30665094274561727,2
0.6115537848605583,0.14984059511158376,0.8235294117647058,0.038099598148430745,0.04829171221166512,0.0721920736720934,0.09408146094536628,2
0.1912350597609551,0.8427205100956425,0.29411764705882354,0.09028943486443868,0.05039378906359483,0.1080414405525407,0.11377084454007531,0
0.5976095617529885,0.16365568544102005,1.0,0.053054580599216646,0.02536506067995179,0.061503042262785725,0.2285623646570392,2
0.7071713147410359,0.17215727948990403,0.7058823529411765,0.04341522966580192,0.0207685192970655,0.04489393191909225,0.2219900415166687,0
0.6025896414342632,0.14133900106269903,0.5098039215686274,0.07991250826593418,0.04223773087810757,0.11165926656799868,0.1834319526627219,2
0.5009960159362555,0.4017003188097768,0.6666666666666666,0.05885345134543975,0.02371142688976709,0.061996382173984545,0.2676997558654363,0
0.22509960159362477,0.5419766206163655,0.6078431372549019,0.040083422351086015,0.023347066902099273,0.04785397138628515,0.23492089764279112,2
